null,미추홀재활전문병원,일반병원,인천광역시 남동구 남동대로799번길 25 (구월동),032-430-6200
null,고려요양병원,일반요양병원,"인천광역시 남동구 구월로 305\, 4층~8층외 303 7\,8층동 (만수동)",462-3065
null,봄날요양병원,일반요양병원,인천광역시 남동구 인주대로 806 (구월동),0324649101
null,21세기병원,일반병원,인천광역시 남동구 정각로 2 (구월동),1588-2150
null,새희망병원,일반병원,"인천광역시 남동구 남동대로922번길 54\, 새희망병원 (간석동)",431-2555
null,인천수한방병원,한방병원,"인천광역시 남동구 소래역로 50\, 토성프라자 5층 501\,502호 (논현동)",032-422-7582
null,인천정병원,일반병원,"인천광역시 남동구 남동대로 931\, 3~6층 (간석동)",032-424-7555
null,라임요양병원,일반요양병원,인천광역시 남동구 구월로 135 (간석동),032-434-9993
null,스마일요양병원,일반요양병원,"인천광역시 남동구 논현로26번길 6\, 에이스프라자 2\, 4~9층 (논현동)",032-431-8899
null,새론한방병원,한방병원,"인천광역시 남동구 논고개로 101\, 아름다운타워 4층 401\,402호 (논현동)",032-423-3650
null,인천수요양병원,일반요양병원,"인천광역시 남동구 호구포로 214\, 대진메디컬프라자 7~10층 (논현동)",032-437-5002
null,다인이비인후과병원,일반병원,"인천광역시 부평구 경원대로 1242\, 지하1(일부)층\, 1(일부)층\, 3층\, 4(일부)층\, 5층\, 6(일부)층\, 7(일부)층\, 우암빌딩 (산곡동)",032-515-2325
null,프라임에스치과교정과치과병원,치과병원,"인천광역시 부평구 경원대로 1380\, 지하1층 ~ 5층 (부평동)",032-504-6030
null,의료법인한길의료재단한길안과병원,일반병원,"인천광역시 부평구 부평대로 35\, 1층일부\,2층~10층 (부평동\, 정명빌딩)",032-503-3322
null,부평성심요양병원,일반요양병원,인천광역시 부평구 마장로 449 (청천동),032-504-9966
null,가톨릭대학교 인천성모병원,종합병원,인천광역시 부평구 동수로 56 (부평동),032-280-6364
null,라이브치과병원,치과병원,"인천광역시 부평구 부평대로 52\, 라이브빌딩 2\, 3층 (부평동)",032-502-2279
null,백운요양병원,일반요양병원,"인천광역시 부평구 마장로 68 (십정동\, K빌딩\, 지하1층\,지상1층(일부)\,지상2~8층)",032-504-0109
null,미르한방병원,한방병원,"인천광역시 부평구 장제로 153\, 4\,5층 (부평동\, 부흥빌딩)",032-501-7582
null,다나은한방병원,한방병원,"인천광역시 부평구 경인로999번길 1 (부평동\, 지하1층\, 지상1층일부\, 지상2~5층)",032-523-1075
null,나다의료재단 소망병원,일반병원,인천광역시 부평구 장제로 137 (부평동),
null,의)상원의료재단부평힘찬병원,일반병원,인천광역시 부평구 장제로 78 (부평동),032-363-9121
null,인천노인전문병원,일반요양병원,인천광역시 부평구 장제로 117 (부평동),032-506-6262
null,찬누리한방병원,한방병원,인천광역시 부평구 원적로 469 (부평동),032-511-1001
null,새봄여성병원,일반병원,인천광역시 부평구 마장로 316 (산곡동),032-521-7200
null,부평중앙병원,일반병원,"인천광역시 부평구 부평대로 93\, 지하1층\, 1층\, 4층\, 5층\, 6층 (부평동)",032-513-5500
null,부평세연요양병원,일반요양병원,"인천광역시 부평구 부흥로 329\, 7층 (부평동\, 로얄프라자)",032-505-5114
null,의료법인나누리의료재단나누리병원,일반병원,인천광역시 부평구 장제로 156 (부평동),032-280-1109
null,인천바오로병원,일반병원,인천광역시 부평구 장제로 145 (부평동),032-525-7080
null,글로리병원,일반병원,"인천광역시 부평구 길주로 655\, 1층~11층 (삼산동\, 글로리타워)",032-262-9000
null,시카고치과병원,치과병원,"인천광역시 부평구 경원대로 1246\, 2층 (산곡동\, 동심빌딩)",032-508-6677
null,구올담치과병원,치과병원,"인천광역시 부평구 경원대로 1418\, 1층~8층 전체 (부평동)",032-528-6030
null,안은의료재단 부평세림병원,종합병원,"인천광역시 부평구 부평대로 175 (청천동\, 세림병원)",032-509-5555
null,의료법인 정강의료재단 부평한방병원,한방병원,"인천광역시 부평구 부흥로 329\, 로얄프라자 3층 전체호 (부평동)",032-503-8275
null,세원한방병원,한방병원,"인천광역시 부평구 길주로 651\, 3층\, 4층\, 5층 (삼산동)",032-330-7500
null,근로복지공단인천병원,종합병원,인천광역시 부평구 무네미로 446 (구산동),032-500-0114
null,힐링한방병원,한방병원,"인천광역시 부평구 부흥로 283\, 2층 (부평동\, 힐링한방병원)",032-523-8275
null,새올요양병원,일반요양병원,"인천광역시 부평구 마장로 246\, 새올 요양병원 (산곡동)",032-507-3355
null,올리브요양병원,일반요양병원,인천광역시 부평구 장제로 129 (부평동),032-523-7771
null,재단법인 자연재단 더필잎요양병원,일반요양병원,"인천광역시 부평구 장제로 175\, 지하1(일부)층\, 1(일부)층\, 2층~8층 전체 (부평동)",032-521-5555
null,오케이병원,일반병원,"인천광역시 계양구 장제로 676\, 오케이병원 2~7층 (작전동)",1800-0820
null,서송요양병원,일반요양병원,"인천광역시 계양구 경명대로972번길 9\, 계산종합의료단지 A\,B동 전체 및 일부층 (계산동)",032-551-0114
null,더 드림 병원,일반병원,인천광역시 계양구 계양대로 123 (작전동),032-282-7575
null,다나음한방병원,한방병원,"인천광역시 계양구 경명대로 1134\, 다나음한방병원 2~5층 (계산동)",544-7975
null,미담한방병원,한방병원,"인천광역시 계양구 안남로 548\, 효성프라자 4층 408~412호 (효성동)",032-522-5000
null,의료법인 샬롬의료재단 브니엘요양병원,일반요양병원,인천광역시 계양구 주부토로 494 (계산동),032-555-1088
null,의료법인인성의료재단한림병원,종합병원,인천광역시 계양구 장제로 722 (작전동),032-540-9114
null,의료법인보람의료재단보람병원,일반병원,인천광역시 계양구 오조산로 11 (작전동),032-542-0114
null,엠앤비여성병원,일반병원,"인천광역시 계양구 장제로772번길 2\, 앰엔비산부인과 2~6\, 9층 (계산동)",032-552-3500
null,성베드로한방병원,한방병원,"인천광역시 계양구 장제로 785\, 성베드로한방병원 1\,2\,3\,4층 (계산동)",032-544-2200
null,한마음병원,일반병원,"인천광역시 계양구 계양대로 51\, 한마음병원 (작전동)",032-553-0070
null,우리한방병원,한방병원,"인천광역시 계양구 장제로 808\, 2\,6층 (계산동\, 그랜드코아빌딩)",032-551-8088
null,다원병원,일반병원,인천광역시 계양구 장제로 857 (임학동),032-543-7114
null,성로 요양병원,일반요양병원,"인천광역시 계양구 아나지로 380\, 해룡빌딩 (작전동)",555-4663
null,의료법인 삼정의료재단 삼정병원,정신병원,"인천광역시 계양구 장제로 800\, 삼정병원 (계산동)",032-543-7530
null,새봄요양병원,일반요양병원,"인천광역시 계양구 장제로 672\, 새봄요양병원 2\,3\,4층 201\,305\,402호 (작전동)",032-543-7582
null,인천제2시립노인치매요양병원,일반요양병원,"인천광역시 계양구 드림로 852\, 노인치매요양병원 (갈현동)",554-8300
null,예진요양병원,일반요양병원,"인천광역시 계양구 계양대로 188\, 4\,5층 (계산동\, 노바체빌딩)",032-556-8810
null,한아름요양병원,일반요양병원,"인천광역시 계양구 오조산로 51\, 지하1~5층 (계산동)",032-541-8575
null,빅토리아요양병원,일반요양병원,"인천광역시 계양구 계산새로 71\, C동 11\,12\,13층 (계산동\, 하이베라스)",032-552-8050
null,청구요양병원,일반요양병원,"인천광역시 계양구 오조산로57번길 11-1\, 강남모던빌 1\,2\,3\,7층 (계산동)",032-542-3535
null,효성요양병원,일반요양병원,인천광역시 계양구 안남로 538 (효성동),555-2695
null,메디플렉스 세종병원,종합병원,"인천광역시 계양구 계양문화로 20\, 메디플렉스 세종병원 (작전동)",032-240-8000
null,인천마디병원,일반병원,인천광역시 계양구 계양대로 204 (계산동),1644-8344
null,인천하이병원,일반병원,인천광역시 계양구 경명대로 1107 (계산동),555-1675
null,청라한방병원,한방병원,"인천광역시 서구 중봉대로586번길 9-4\, 쓰리엠타워 6층 (청라동)",032-279-3000
null,인천탑한방병원,한방병원,"인천광역시 서구 청마로19번길 13\, 2~3층 (당하동)",032-563-1075
null,서울대효청라요양병원,일반요양병원,"인천광역시 서구 염곡로464번길 11\, 루원탑프라자 4~8층 (가정동)",032-724-7114
null,청라좋은병원,일반병원,"인천광역시 서구 청라에메랄드로 79-0\, 2층 (청라동\,청라커낼에비뉴2~4층)",032271-0119
null,참진요양병원,일반요양병원,"인천광역시 서구 건지로 264\, 4\,5\,6층 (가좌동)",032-577-9777
null,청라스퀘어병원,일반병원,"인천광역시 서구 청라루비로 76\, 청라 스퀘어7 지하1층일부\,2~6층 (청라동)",032-569-5692
null,나무요양병원,일반요양병원,"인천광역시 서구 고산후로121번길 19\, 새롬프라자 1~5층 (원당동)",032-569-7175
null,청라국제병원,일반병원,"인천광역시 서구 청라에메랄드로102번길 8 (청라동\, 우성메디피아 2층\,4층일부)",032-577-8275
null,청담요양병원,일반요양병원,"인천광역시 서구 열우물로 235\, 2~5층 (가좌동\, 가재울플라자)",032-324-8255
null,가톨릭관동대학교국제성모병원,종합병원,"인천광역시 서구 심곡로100번길 25 (심곡동\, 인천국제성모병원)",1600-8291
null,검단다나음한방병원,한방병원,"인천광역시 서구 완정로 55\, 광진빌딩 2\,3\,4\,5층 (마전동)",032-569-8088
null,인천힐링스병원,일반요양병원,인천광역시 서구 가정로 270 (석남동),577-2000
null,온누리병원,종합병원,인천광역시 서구 완정로 199 (왕길동),567-6200
null,JS노송병원,일반병원,"인천광역시 서구 가정로 280\, 2~5층\, 7층 (석남동)",516-5000
null,인천연세병원,일반병원,인천광역시 서구 승학로 320 (연희동),561-3457
null,은혜병원,일반병원,인천광역시 서구 심곡로132번길 22 (심곡동),562-5101
null,인천은혜요양병원,일반요양병원,인천광역시 서구 심곡로132번길 21 (심곡동),562-5101
null,검단탑병원,종합병원,인천광역시 서구 청마로19번길 5 (당하동),032-590-0114
null,인천참사랑병원,일반병원,인천광역시 서구 원창로240번길 9 (가정동),032-571-9111
null,인천시립치매요양병원,일반요양병원,인천광역시 서구 심곡로132번길 21-1 (심곡동),562-5101
null,의료법인 루가의료재단 나은병원,종합병원,"인천광역시 서구 원적로 23 (가좌동\, 원적로 27번길 11(가좌동))",032-584-0114
null,의료법인 성세의료재단 뉴 성민병원,종합병원,"인천광역시 서구 칠천왕로33번길 17 (석남동\, 신석로 70(석남1동\, 성민병원))",032-726-1000
null,청라베스트요양병원,일반요양병원,"인천광역시 서구 봉오재3로110번길 7\, 가정봄프라자 6\,7\,8\,9층 (가정동)",032-220-1500
null,청라연세어린이병원,일반병원,"인천광역시 서구 중봉대로612번길 10-16 (청라동\, 마르씨엘)",032-590-1500
null,조은내일치과병원,치과병원,인천광역시 서구 승학로 250 (심곡동),032-564-3500
null,착한마디병원,일반병원,"인천광역시 서구 완정로 180\, 2\,3\,4\,5층 (마전동\, 동화빌딩)",032-1577-9782
null,명장한방병원,한방병원,"인천광역시 서구 청마로 175\, 3\,4\,5층 (당하동\, 뉴욕프라자)",032-569-5858
null,청라여성병원,일반병원,"인천광역시 서구 중봉대로 602\, 2~6층\,9층 (청라동)",032-716-6000
null,감인의료재단 청라백세요양병원,일반요양병원,인천광역시 서구 로봇랜드로249번길 14 (경서동),032-524-8800
null,블레스병원,정신병원,"인천광역시 서구 청마로167번안길 17\, 선혜프라자 2~5층 (당하동)",563-1175
null,정인의료소비자협동조합 검단연세한방병원,한방병원,인천광역시 서구 검단로459번길 3-2 (왕길동),032-505-6114
null,올바른 요양병원,일반요양병원,인천광역시 강화군 강화읍 강화대로393번길 5,933-8275
null,비에스종합병원,종합병원,인천광역시 강화군 강화읍 충렬사로 31-0,032290-0001
null,가온자리 한방병원,한방병원,인천광역시 강화군 불은면 해안동로 464-19,032-272-7500
null,해주병원,일반병원,인천광역시 강화군 하점면 창후로 286,032-933-7114
null,의료법인정수의료재단도담병원,정신병원,인천광역시 강화군 내가면 해안서로 964,933-5222
null,의료법인우진의료재단한길병원,일반요양병원,인천광역시 강화군 송해면 강화대로 902,934-1191
null,강화희망요양병원,일반요양병원,인천광역시 강화군 송해면 강화대로 743,932-9640-1
null,강화병원,일반병원,인천광역시 강화군 강화읍 강화대로312번길 11,930-8146
null,인천광역시의료원백령병원,일반병원,인천광역시 옹진군 백령면 백령로 233,032-836-1731
null,조선대학교병원,종합병원,광주광역시 동구 필문대로 365 (서석동),062-220-3373
null,호남한방병원,한방병원,"광주광역시 동구 천변우로 393-3\, 2\,3\,4층 (호남동)",062-383-3777
null,씨엠맘삼성병원,일반병원,"광주광역시 동구 남문로 689\, 해피뷰삼성메디타워 지하1층\,지상2~6층 (학동)",062-226-0600
null,씨엠맘삼성요양병원,일반요양병원,"광주광역시 동구 남문로 689\, 해피뷰삼성메디타워 지상7~9층 (학동)",062-513-7582
null,두암한방병원,한방병원,광주광역시 동구 갈마로 46 (산수동),062-716-7160
null,더조은한방병원,한방병원,광주광역시 동구 동명로 55 (동명동),062-467-7007
null,대중병원,일반병원,광주광역시 동구 제봉로 187 (대인동),062-266-8080
null,현대한방병원,한방병원,"광주광역시 동구 중앙로 327\, 지하1층\,1~6층층 (계림동)",062-464-2000
null,오아시스요양병원,일반요양병원,"광주광역시 동구 남계길 17\, 지하1층\, 1~4층 (내남동)",062-250-2000
null,가나병원,일반병원,광주광역시 동구 중앙로 339 (계림동),062524-6500
null,치유요양병원,일반요양병원,광주광역시 동구 증심사길 2 (운림동),062-250-7575
null,양명요양병원,일반요양병원,광주광역시 동구 제봉로 35-6 (학동),230-2300
null,강남요양병원,일반요양병원,광주광역시 동구 남문로 622 (소태동),062-601-9000
null,세종요양병원(의료법인세종의료재단),일반요양병원,광주광역시 동구 천변우로 453 (금동),062-716-8021
null,대성병원,일반병원,광주광역시 동구 참판로 27 (계림동),062-514-7511
null,태평요양병원,일반요양병원,광주광역시 동구 구성로 268 (계림동),062-414-0100
null,광주고려요양병원,일반요양병원,"광주광역시 동구 구성로 268 (계림동\, 고려요양병원)",0622309000
null,경희궁한방병원,한방병원,광주광역시 동구 밤실로 127 (산수동),062-223-9595
null,전남대학교병원,종합병원,광주광역시 동구 제봉로 42 (학동),062-220-5893
null,천지인한방병원,한방병원,광주광역시 동구 남문로 679 (학동),062-228-1175
null,광주소망병원,일반병원,광주광역시 동구 천변좌로 700 (용산동),062-227-7775
null,노벨요양병원,일반요양병원,광주광역시 동구 동계천로 22 (대인동),239-1004
null,청심병원,일반병원,광주광역시 동구 동산길 14-2 (운림동),225-6007
null,기독정신건강병원,정신병원,광주광역시 동구 화산로 225 (용산동),062-234-5766
null,조선대학교치과병원,치과병원,"광주광역시 동구 필문대로 303 (서석동\, 조선대학교부속치과병원)",062-220-3800
null,차병원,일반병원,광주광역시 동구 구성로 271 (계림동),062-222-0202
null,서울화이트치과병원,치과병원,"광주광역시 서구 죽봉대로 80\, 1\,4층 (농성동)",062-431-7777
null,광주자생한방병원,한방병원,"광주광역시 서구 운천로 207\, 5-10층 (치평동)",062-720-0111
null,가온한방병원,한방병원,"광주광역시 서구 내방로 402\, 지하2-지상5층 (농성동\, 신세계병원)",062-719-3119
null,광주삼성병원,일반병원,"광주광역시 서구 하남대로680번길 2\, 지상2층 (동천동)",062-716-5010
null,정든요양병원,일반요양병원,"광주광역시 서구 상무대로 1029\, 1~8층 (화정동)",062-710-0500
null,시원병원,일반병원,"광주광역시 서구 상무중앙로 64\, 지상 6\,7\,8층 (치평동)",062-710-5500
null,무지개병원,일반병원,"광주광역시 서구 경열로 122\, 1-6층 (양동)",062-366-0600
null,미래로21병원,종합병원,광주광역시 서구 화운로 1 (화정동),062-450-1000
null,광주동림병원,일반병원,"광주광역시 서구 하남대로 686 (동천동\, 동림병원)",062-510-6000
null,기아치과병원,치과병원,"광주광역시 서구 화운로 277\, 3층 (내방동)",062-383-2879
null,상무힐링요양병원,일반요양병원,"광주광역시 서구 운천로 225\, 지하2\, 지상1~8층 (치평동\, 상무힐타워)",062-365-1000
null,수한방병원,한방병원,"광주광역시 서구 상무대로 1032\, 4\,5\,6\,8층 (화정동)",062-457-6000
null,아이퍼스트치과병원,치과병원,"광주광역시 서구 운천로 227\, 7층 (치평동)",062-414-1075
null,청연한방병원,한방병원,"광주광역시 서구 상무중앙로 64\, 1-3\,5\,9-13층 (치평동)",062-371-1075
null,백세요양병원,일반요양병원,"광주광역시 서구 천변좌로316번길 4\, 1~5층 (양동)",062-712-2300
null,명인치과병원,치과병원,"광주광역시 서구 금화로 96\, 5~6층 (금호동)","682-2875\,682-8575"
null,광주한국병원,종합병원,광주광역시 서구 월드컵4강로 223 (쌍촌동),062-380-3000
null,우리들병원,일반병원,광주광역시 서구 상무대로 811 (치평동),"062-610-6000\, 6014"
null,시엘병원,일반병원,광주광역시 서구 무진대로 957 (광천동),062-368-1700
null,서광요양병원,일반요양병원,"광주광역시 서구 금화로 59\, 1\,2\,3\,4\,5층 (금호동)",062-612-8000
null,상무병원,종합병원,광주광역시 서구 상무자유로 181-7 (치평동),"062-600-7000\, 7007"
null,서광병원,종합병원,광주광역시 서구 금화로59번길 6 (금호동),062-600-8000
null,미즈피아병원,일반병원,광주광역시 서구 시청로 17 (치평동),062-380-2000
null,아이퍼스트아동병원,일반병원,광주광역시 서구 운천로 227 (치평동),062-414-1000
null,보라안과병원,일반병원,"광주광역시 서구 상무자유로 170\, 3~7층 (치평동)",062-380-5800
null,한결한방병원,한방병원,"광주광역시 서구 상무자유로 179\, 5-9층 (치평동)",062-373-7700
null,소망하나로병원,일반병원,"광주광역시 서구 월드컵4강로 110\, 소망산부인과 1-6층 (화정동)",062-600-1122
null,광주새우리병원,일반병원,광주광역시 서구 군분2로 8 (화정동),062-603-8000
null,(의료법인)다사랑병원,정신병원,광주광역시 서구 풍서우로 224 (벽진동),062-380-3800
null,우리아동병원,일반병원,광주광역시 서구 풍금로 167 (금호동),062-670-7000
null,서울휴병원,일반병원,"광주광역시 서구 운천로 207\, 204호 (치평동)",062-710-5000
null,새희망병원,일반병원,"광주광역시 서구 상무번영로 13\, 지하1층 지상2~3층 (치평동\, 그랜드오피스텔)",062-372-2333
null,베스트한방병원,한방병원,"광주광역시 서구 운천로 6\, 지하1\,1\,2\,5\,6\,7층호 (금호동)",062-611-8000
null,스마트원치과병원,치과병원,"광주광역시 서구 운천로 148\, 4층 (쌍촌동)",062-717-1111
null,문영래 정형외과병원,일반병원,"광주광역시 서구 운천로 148\, 2\,3\,5층 (쌍촌동)",062-606-8275
null,운천한방병원,한방병원,"광주광역시 서구 상무대로 874\, 2\,5\,6\,7층 (쌍촌동)",062-413-1100
null,더원 한방병원,한방병원,"광주광역시 서구 화운로220번길 2\, 명문빌딩 3-6층 (화정동)",062-716-1700
null,시헌 한방병원,한방병원,광주광역시 서구 상무대로 1069-1 (화정동),062-363-7100
null,황가한방병원,한방병원,"광주광역시 서구 시청로 67\, 프리미엄아울렛 5층 (치평동)",
null,마더스 요양병원,일반요양병원,"광주광역시 서구 상무누리로 75\, 지하1-3층층 (치평동)",062-374-0777
null,선한병원,종합병원,광주광역시 서구 무진대로 975 (광천동),062-466-1000
null,서광주청연요양병원,일반요양병원,"광주광역시 서구 개금길 61\, 지하1~4층 (매월동\, 서광주청연요양병원)",062-714-3400
null,효부모사랑요양병원,일반요양병원,광주광역시 서구 경열로 8 (농성동),062-602-5004
null,퍼스트 한방병원,한방병원,"광주광역시 서구 무진대로 965\, 4-6층 (광천동)",062-710-0005
null,코끼리휴병원,일반병원,"광주광역시 서구 운천로 131\, 2~3층 (쌍촌동)",062-651-3636
null,예인원치과병원,치과병원,"광주광역시 서구 상무공원로 7\, 4~5층 (치평동)",062-384-0500
null,상무스타치과병원,치과병원,"광주광역시 서구 상무중앙로 58\, 7층 (치평동)",062-367-8889
null,엠케이한방병원,한방병원,"광주광역시 서구 상무중앙로 75\, 4~6층 (치평동)",062-383-8275
null,태영21병원,일반병원,"광주광역시 서구 무진대로 950\, 2층 (농성동)",062-362-0075
null,밝은안과21병원,일반병원,"광주광역시 서구 무진대로 950 (농성동\, 주식회사명안빌딩)",062-364-9000
null,미르치과병원,치과병원,광주광역시 서구 운천로 231 (치평동),062-600-2800
null,대웅당한방병원,한방병원,광주광역시 서구 운천로 12 (금호동),062-682-6000
null,중앙병원,일반병원,"광주광역시 서구 상무대로 1084\, 4-7층 (화정동)",062-456-6600
null,화정아동병원,일반병원,"광주광역시 서구 화운로 129\, 2~5층 (화정동)",062-372-1200
null,민 한방병원,한방병원,"광주광역시 서구 상무중앙로 96\, H.K복합빌딩 9\,11층 (치평동)",062-385-9000
null,슬기로운병원,일반병원,"광주광역시 서구 송풍로 11\, 2~3층 (풍암동)",062-714-2530
null,미소요양병원,일반요양병원,"광주광역시 서구 내방로 434\, 버킹검웨딩타운 1-5층층 (농성동)",062-414-7000
null,이기람 요양병원,일반요양병원,"광주광역시 서구 죽봉대로 143\, 이기람요양병원 지하1층-6층층 (광천동)",062-467-9988
null,서울 에스치과병원,치과병원,"광주광역시 서구 상무중앙로 75\, 메디피아 3층 301호 (치평동)",062-710-1000
null,푸른 한방병원,한방병원,"광주광역시 서구 상무대로 876\, 2-5층 (쌍촌동)",062-716-3400
null,로뎀한방병원,한방병원,"광주광역시 서구 풍암중앙로 51 (풍암동\, 호암빌딩)",062-418-6000
null,뉴 엔젤병원,일반병원,"광주광역시 서구 내방로 357\, 지하1-5층층 (화정동)",062-367-9500
null,봉선한방병원,한방병원,"광주광역시 남구 봉선2로 85\, 2\,4\,5층 (봉선동\, 청호빌딩)",062-365-1075
null,한마음 한방병원,한방병원,"광주광역시 남구 효덕로 302-1 (진월동\, 한마음한의원)",062-671-3000
null,자담한방병원,한방병원,광주광역시 남구 제석로 110 (봉선동),062-681-8000
null,광주참병원,일반병원,광주광역시 남구 회재로 1244 (주월동),062-519-7588
null,우리한방병원,한방병원,광주광역시 남구 구성로 76 (월산동),062-526-0075
null,강남병원,일반병원,광주광역시 남구 금화로 436 (월산동),062-710-1199
null,지성요양병원,일반요양병원,"광주광역시 남구 봉선1로 114\, 3~6\, 지하1층 (봉선동)",062-675-1111
null,대동한방병원,한방병원,"광주광역시 남구 서문대로 725\, 4~7층층 (진월동)",062-671-1075
null,중앙생한방병원,한방병원,광주광역시 남구 봉선로 14 (주월동),062-718-2000
null,사랑샘병원,일반병원,"광주광역시 남구 용대로 208\, 지하1\,지상4~7층 (방림동)",062-651-9119
null,순한방병원,한방병원,"광주광역시 남구 서문대로 822\, 하나로신경과 (주월동)",062-417-1010
null,광주아이비치과병원,치과병원,"광주광역시 남구 봉선2로 41\, 7층 (봉선동)",
null,동아한방병원,한방병원,"광주광역시 남구 독립로 65\, 2층 (백운동\, 동아일보)",062-606-3000
null,에스웰요양병원,일반요양병원,"광주광역시 남구 회재로 1182 (주월동\, 에스웰요양병원)",062-602-8000
null,모아산부인과병원,일반병원,"광주광역시 남구 백양로 13 (백운동\, 모아산부인과)",062-670-7700
null,승헌한방병원,한방병원,광주광역시 남구 봉선2로 49 (봉선동),062-710-9000
null,예사랑아동병원,일반병원,광주광역시 남구 서문대로 683 (진월동),062-455-1000
null,백운요양병원,일반요양병원,광주광역시 남구 독립로 8 (백운동),062-681-0500
null,영주한방병원,한방병원,"광주광역시 남구 금화로 418\, 2~5층 (월산동)",062-413-1075
null,광주시립제2요양병원,일반요양병원,광주광역시 남구 덕남길 100 (덕남동),062-612-9871
null,효다움요양병원,일반요양병원,광주광역시 남구 송암로98번길 36-10 (송하동),062-670-3800
null,광주백병원,일반병원,광주광역시 남구 독립로54번길 26 (백운동),062-650-1000
null,예향한방병원,한방병원,광주광역시 남구 서동로 18-1 (서동),062-365-2475
null,씨티재활의학과요양병원,일반요양병원,광주광역시 남구 입하길 12-1 (송하동),062-604-5030
null,새미래병원,일반병원,광주광역시 남구 구성로 114 (서동),062-670-3333
null,남구요양병원,일반요양병원,광주광역시 남구 효덕로303번길 12 (송하동),062-670-3900
null,효인재활요양병원,일반요양병원,광주광역시 남구 대남대로 362 (월산동),062-720-1100
null,광주제일병원,일반병원,"광주광역시 남구 회재로 1299 (백운동\, 광주제일병원)",062-676-6700
null,광주씨티병원,종합병원,광주광역시 남구 서문대로654번길 5 (진월동),062-460-7000
null,미래아동병원,일반병원,광주광역시 남구 대남대로 131 (주월동),062-600-2500
null,동아병원,종합병원,광주광역시 남구 대남대로 238 (백운동),650-2500
null,원광대학교광주한방병원,한방병원,광주광역시 남구 회재로 1140-23 (주월동),062-670-6700
null,광주기독병원,종합병원,광주광역시 남구 양림로 37 (양림동),062-650-5000
null,대한요양병원,일반요양병원,"광주광역시 남구 서문대로 758\, 2~5층 (주월동)",062-520-9000
null,원힐링병원,일반병원,"광주광역시 남구 대남대로 373-1\, 1~3\, 5~7층 (월산동)",062-714-2700
null,동서한방병원,한방병원,광주광역시 남구 봉선로 25 (주월동),062-460-2200
null,동신대학교광주한방병원,한방병원,광주광역시 남구 월산로 141 (월산동),062-350-7110
null,가제트병원,일반병원,"광주광역시 남구 대남대로127번길 5 (방림동\, 그린산부인과)",062-710-9111
null,사직한방병원,한방병원,광주광역시 남구 중앙로 80 (서동),062-452-8585
null,주월한방병원,한방병원,"광주광역시 남구 서문대로 739\, 2~4층 (주월동\, 귀빈빌딩)",062-710-7117
null,빛고을전남대학교병원,종합병원,광주광역시 남구 덕남길 80 (덕남동),1899-0000
null,한일병원,일반병원,"광주광역시 남구 봉선중앙로 137 (주월동\, 한일병원)",062-600-1000
null,하울한방병원,한방병원,"광주광역시 북구 첨단연신로91번길 32-6\, 4~5층 (신용동)",062-462-9000
null,만강한방병원,한방병원,"광주광역시 북구 북문대로 17\, 1\,3\,4\,5층 (운암동)",062-515-3300
null,신흥한방병원,한방병원,광주광역시 북구 제봉로324번길 10 (중흥동),0625146300
null,광주바로병원,일반병원,"광주광역시 북구 첨단연신로91번길 42\, 첨단써밋센트럴타워 (신용동)",062-520-8500
null,홍인한방병원,한방병원,광주광역시 북구 동문대로 165 (두암동),062-710-4700
null,청연병원,일반병원,"광주광역시 북구 동문대로 208-0\, 1동 (각화동\,청연병원)",062716-7000
null,천주의성요한병원,정신병원,광주광역시 북구 태봉로 32 (유동),062-510-3102
null,인성한방병원,한방병원,"광주광역시 북구 양일로 78\, 2~5층 (양산동)",062-572-1111
null,상생병원,일반병원,"광주광역시 북구 설죽로 301\, 해인리츠사옥 4\,5층 (용봉동)",062-525-1234
null,말바우엘병원,일반병원,"광주광역시 북구 동문대로 69\, 2\,3\,4\,5\,6층 (우산동)",0624178275
null,윤배한방병원,한방병원,"광주광역시 북구 자동차로 72\, 가\,나동 지1∼4\,1∼5층 (신안동)",062-524-0001
null,동림수한방병원,한방병원,"광주광역시 북구 북문대로 237\, 3\,4\,5층 (동림동)",062-710-4900
null,성보병원,일반병원,광주광역시 북구 하남대로 832 (운암동),062-448-1000
null,일곡요양병원,일반요양병원,광주광역시 북구 양일로 313 (일곡동),062-450-3000
null,동행요양병원,일반요양병원,광주광역시 북구 무등로 226 (신안동),062-720-2000
null,비엔날레병원,일반병원,"광주광역시 북구 비엔날레로 108\, 3\,5층 (용봉동)",062-528-2525
null,더나은병원,일반병원,"광주광역시 북구 첨단연신로108번길 22\, 2~5층 (신용동)",062-466-7000
null,휴한방병원,한방병원,"광주광역시 북구 첨단연신로91번길 42\, 첨단써밋센트럴타워 10\,11\,12층 (신용동)",062-529-7000
null,해피니스요양병원,일반요양병원,광주광역시 북구 삼정로 142 (두암동),062-251-8400
null,새운암병원,일반병원,"광주광역시 북구 북문대로 35\, 지하1-지상7층 (운암동)",062-527-0134
null,우암병원,일반병원,광주광역시 북구 동문대로248번길 10 (각화동),062-260-2700
null,다움요양병원,일반요양병원,광주광역시 북구 하서로 387 (양산동),233-1111
null,동서하나로요양병원,일반요양병원,광주광역시 북구 대자실로 33 (운암동),519-5000
null,늘푸른요양병원,일반요양병원,광주광역시 북구 우치로 20 (중흥동),521-6500
